project_id,deployment_id,subproject_name,subproject_design,placename,longitude,latitude,start_date,end_date,event_name,event_description,event_type,bait_type,bait_description,feature_type,feature_type_methodology,camera_id,quiet_period,camera_functioning,sensor_height,height_other,sensor_orientation,orientation_other,recorded_by,plot_treatment,plot_treatment_description,detection_distance
p197,Plot34-May2018_d43900,Sanctuary Forest,,Plot34-May2018,112.01388,1.41566,2018-03-22 00:00:00,2018-05-14 00:00:00,,,,None,,None,,SCBI-56,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot02-Mar2018_d38988,Reserve Forest,,Plot02-Mar2018,111.98776,1.38292,2018-01-20 00:00:00,2018-03-16 00:00:00,,,,None,,None,,SI-05,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot01-July18_d46644,Reserve Forest,,Plot01-July18,111.98443,1.38705,2018-05-18 00:00:00,2018-07-20 00:00:00,,,,None,,None,,0,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot21-May2018_d43940,Sanctuary Forest,,Plot21-May2018,112.00695,1.41658,2018-03-26 00:00:00,2018-05-16 00:00:00,,,,None,,None,,YAG-05,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot39-May2018_d43958,Sanctuary Forest,,Plot39-May2018,112.02428,1.42094,2018-03-22 00:00:00,2018-05-14 00:00:00,,,,None,,None,,NRC-114,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot08-July18_d46651,Reserve Forest,,Plot08-July18,111.99784,1.39903,2018-05-13 00:00:00,2018-06-03 00:00:00,,,,None,,None,,NRC123,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8.2
p197,Plot07-July18_d46650,Reserve Forest,,Plot07-July18,111.99400,1.40039,2018-05-13 00:00:00,2018-07-22 00:00:00,,,,None,,None,,SCBI-1015,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.7
p197,Plot09-July18_d46652,Reserve Forest,,Plot09-July18,112.00162,1.40046,2018-07-22 00:00:00,2018-08-13 00:00:00,,,,None,,None,,SCBI-68,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot11-July18_d46654,Reserve Forest,,Plot11-July18,111.98035,1.40998,2018-05-21 00:00:00,2018-07-23 00:00:00,,,,None,,None,,0,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7.5
p197,Plot12-July18_d46655,Reserve Forest,,Plot12-July18,111.99201,1.40484,2018-05-20 00:00:00,2018-06-19 00:00:00,,,,None,,None,,SI-07,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot10-July18_d46653,Reserve Forest,,Plot10-July18,111.98550,1.40476,2018-05-21 00:00:00,2018-07-15 00:00:00,,,,None,,None,,SCBI-49,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot33-July18_d46676,Sanctuary Forest,,Plot33-July18,112.00983,1.41524,2018-05-16 00:00:00,2018-07-13 00:00:00,,,,None,,None,,SCBI-63,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot21-July18_d46664,Sanctuary Forest,,Plot21-July18,112.00695,1.41658,2018-05-16 00:00:00,2018-07-13 00:00:00,,,,None,,None,,YAG-05,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot48-July18_d46691,Reserve Forest,,Plot48-July18,111.99307,1.38899,2018-05-19 00:00:00,2018-07-21 00:00:00,,,,None,,None,,0,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7.5
p197,Plot41-July18_d46684,Sanctuary Forest,,Plot41-July18,112.00906,1.44364,2018-05-15 00:00:00,2018-07-16 00:00:00,,,,None,,None,,FONZ-03,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,9
p197,Plot18-July18_d46661,Buffer Forest,,Plot18-July18,112.00639,1.40089,2018-05-13 00:00:00,2018-07-11 00:00:00,,,,None,,None,,YAG-9,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot39-July18_d46682,Sanctuary Forest,,Plot39-July18,112.02428,1.42094,2018-05-14 00:00:00,2018-07-14 00:00:00,,,,None,,None,,NRC-114,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7.5
p197,Plot05-Sep2018_d49528,Reserve Forest,,Plot05-Sep2018,111.97807,1.40016,2018-07-23 00:00:00,2018-09-18 00:00:00,,,,None,,None,,SCBI-57,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot43-July18_d46686,Sanctuary Forest,,Plot43-July18,112.00675,1.43407,2018-05-15 00:00:00,2018-06-18 00:00:00,,,,None,,None,,FONZ-01,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot17-July18_d46660,Buffer Forest,,Plot17-July18,112.01824,1.41268,2018-05-14 00:00:00,2018-07-14 00:00:00,,,,None,,None,,SCBI-47,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot28-July18_d46671,Sanctuary Forest,,Plot28-July18,112.02124,1.41436,2018-05-14 00:00:00,2018-07-14 00:00:00,,,,None,,None,,SI-13,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot27-July18_d46670,Sanctuary Forest,,Plot27-July18,112.00315,1.42940,2018-05-15 00:00:00,2018-05-21 00:00:00,,,,None,,None,,SCBI-69,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot47-July18_d46690,Reserve Forest,,Plot47-July18,111.99307,1.38718,2018-05-19 00:00:00,2018-07-21 00:00:00,,,,None,,None,,0,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot22-Sep2018_d49545,Sanctuary Forest,,Plot22-Sep2018,112.01033,1.41866,2018-07-13 00:00:00,2018-09-06 00:00:00,,,,None,,None,,SCBI-100,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,5.8
p197,Plot46-July18_d46689,Buffer Forest,,Plot46-July18,112.00732,1.40814,2018-05-17 00:00:00,2018-07-17 00:00:00,,,,None,,None,,0,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot14-July18_d46657,Reserve Forest,,Plot14-July18,111.99928,1.39225,2018-05-19 00:00:00,2018-07-21 00:00:00,,,,None,,None,,YAG-10,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot29-July18_d46672,Sanctuary Forest,,Plot29-July18,112.02399,1.41649,2018-05-14 00:00:00,2018-06-09 00:00:00,,,,None,,None,,FONZ-10,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,9
p197,Plot50-July18_d46693,Buffer Forest,,Plot50-July18,111.99641,1.42020,2018-05-17 00:00:00,2018-07-19 00:00:00,,,,None,,None,,SCBI-1011,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot03-Sep2018_d49526,Reserve Forest,,Plot03-Sep2018,111.98013,1.39128,2018-07-23 00:00:00,2018-09-08 00:00:00,,,,None,,None,,NRC-98,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot42-July18_d46685,Sanctuary Forest,,Plot42-July18,112.00824,1.43917,2018-05-15 00:00:00,2018-07-18 00:00:00,,,,None,,None,,FONZ-04,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot49-July18_d46692,Buffer Forest,,Plot49-July18,111.99940,1.41265,2018-05-13 00:00:00,2018-05-29 00:00:00,,,,None,,None,,SCBI-1010,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot15-July18_d46658,Buffer Forest,,Plot15-July18,112.00831,1.41190,2018-05-14 00:00:00,2018-07-17 00:00:00,,,,None,,None,,SCBI-51,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot17-Sep2018_d49540,Buffer Forest,,Plot17-Sep2018,112.01824,1.41268,2018-07-14 00:00:00,2018-09-21 00:00:00,,,,None,,None,,SCBI-47,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot25-July18_d46668,Sanctuary Forest,,Plot25-July18,112.00533,1.42268,2018-05-15 00:00:00,2018-06-03 00:00:00,,,,None,,None,,FONZ-11,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot26-July18_d46669,Sanctuary Forest,,Plot26-July18,112.00652,1.42851,2018-05-15 00:00:00,2018-06-09 00:00:00,,,,None,,None,,SI-21,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,7.5
p197,Plot16-July18_d46659,Buffer Forest,,Plot16-July18,112.01359,1.41116,2018-05-14 00:00:00,2018-07-17 00:00:00,,,,None,,None,,0,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot21-Sep2018_d49544,Sanctuary Forest,,Plot21-Sep2018,112.00695,1.41658,2018-07-13 00:00:00,2018-09-23 00:00:00,,,,None,,None,,SCBI-87,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot40-July18_d46683,Sanctuary Forest,,Plot40-July18,112.01592,1.41917,2018-05-14 00:00:00,2018-07-18 00:00:00,,,,None,,None,,YAG-08,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,9
p197,Plot34-July18_d46677,Sanctuary Forest,,Plot34-July18,112.01388,1.41566,2018-05-14 00:00:00,2018-07-18 00:00:00,,,,None,,None,,SCBI-56,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot01-Sep2018_d49524,Reserve Forest,,Plot01-Sep2018,111.98443,1.38705,2018-07-23 00:00:00,2018-07-31 00:00:00,,,,None,,None,,SCBI-49,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot46-Sep2018_d49569,Buffer Forest,,Plot46-Sep2018,112.00732,1.40814,2018-07-17 00:00:00,2018-09-23 00:00:00,,,,None,,None,,0,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot44-Sep2018_d49567,Sanctuary Forest,,Plot44-Sep2018,112.01313,1.44332,2018-07-16 00:00:00,2018-09-24 00:00:00,,,,None,,None,,FONZ-09,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,5
p197,Plot18-Sep2018_d49541,Buffer Forest,,Plot18-Sep2018,112.00639,1.40089,2018-07-11 00:00:00,2018-09-20 00:00:00,,,,None,,None,,YAG-9,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot16-Sep2018_d49539,Buffer Forest,,Plot16-Sep2018,112.01359,1.41116,2018-07-17 00:00:00,2018-09-21 00:00:00,,,,None,,None,,SI-1006,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot36-Sep2018_d49559,Sanctuary Forest,,Plot36-Sep2018,112.02224,1.41936,2018-07-14 00:00:00,2018-09-21 00:00:00,,,,None,,None,,FONZ-08,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot45-Sep2018_d49568,Sanctuary Forest,,Plot45-Sep2018,112.01266,1.43755,2018-07-16 00:00:00,2018-09-24 00:00:00,,,,None,,None,,SCBI-91,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot39-Sep2018_d49562,Sanctuary Forest,,Plot39-Sep2018,112.02428,1.42094,2018-07-14 00:00:00,2018-09-21 00:00:00,,,,None,,None,,NRC-114,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7.5
p197,Plot42-Sep2018_d49565,Sanctuary Forest,,Plot42-Sep2018,112.00824,1.43917,2018-07-16 00:00:00,2018-09-24 00:00:00,,,,None,,None,,FONZ-04,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot28-Sep2018_d49551,Sanctuary Forest,,Plot28-Sep2018,112.02124,1.41436,2018-07-14 00:00:00,2018-07-29 00:00:00,,,,None,,None,,SI-13,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot31-Sep2018_d49554,Sanctuary Forest,,Plot31-Sep2018,112.01243,1.41957,2018-07-18 00:00:00,2018-09-22 00:00:00,,,,None,,None,,SI-11,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot38-Sep2018_d49561,Sanctuary Forest,,Plot38-Sep2018,112.01743,1.42203,2018-05-14 00:00:00,2018-05-14 00:00:00,,,,None,,None,,SCBI-56,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,5
p197,Plot26-Sep2018_d49549,Sanctuary Forest,,Plot26-Sep2018,112.00652,1.42851,2018-07-12 00:00:00,2018-09-24 00:00:00,,,,None,,None,,SI-12,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,7.5
p197,Plot35-Sep2018_d49558,Sanctuary Forest,,Plot35-Sep2018,112.01889,1.41632,2018-07-14 00:00:00,2018-07-14 00:00:00,,,,None,,None,,SCBI-52,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,9.5
p197,Plot07-Sep2018_d49530,Reserve Forest,,Plot07-Sep2018,111.99400,1.40039,2018-07-22 00:00:00,2018-09-19 00:00:00,,,,None,,None,,SCBI-1015,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.7
p197,Plot11-Sep2018_d49534,Reserve Forest,,Plot11-Sep2018,111.98035,1.40998,2018-07-23 00:00:00,2018-09-17 00:00:00,,,,None,,None,,0,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7.5
p197,Plot23-Sep2018_d49546,Sanctuary Forest,,Plot23-Sep2018,112.00882,1.42287,2018-07-13 00:00:00,2018-09-22 00:00:00,,,,None,,None,,SI-1001,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.6
p197,Plot02-Sep2018_d49525,Reserve Forest,,Plot02-Sep2018,111.98776,1.38292,2018-07-21 00:00:00,2018-09-16 00:00:00,,,,None,,None,,SI-05,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot34-Sep2018_d49557,Sanctuary Forest,,Plot34-Sep2018,112.01388,1.41566,2018-07-18 00:00:00,2018-08-18 00:00:00,,,,None,,None,,SCBI-56,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot32-Sep2018_d49555,Sanctuary Forest,,Plot32-Sep2018,112.01208,1.41732,2018-07-18 00:00:00,2018-07-21 00:00:00,,,,None,,None,,NRC-84,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7.5
p197,Plot06-Sep2018_d49529,Reserve Forest,,Plot06-Sep2018,111.99057,1.39679,2018-07-22 00:00:00,2018-09-26 00:00:00,,,,None,,None,,SCBI-62,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot14-Sep2018_d49537,Reserve Forest,,Plot14-Sep2018,111.99928,1.39225,2018-07-21 00:00:00,2018-09-16 00:00:00,,,,None,,None,,YAG-10,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot37-Sep2018_d49560,Sanctuary Forest,,Plot37-Sep2018,112.01308,1.42249,2018-07-18 00:00:00,2018-09-21 00:00:00,,,,None,,None,,FONZ-12,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot08-Sep2018_d49531,Reserve Forest,,Plot08-Sep2018,111.99784,1.39903,2018-07-22 00:00:00,2018-08-24 00:00:00,,,,None,,None,,NRC123,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8.2
p197,Plot27-Sep2018_d49550,Sanctuary Forest,,Plot27-Sep2018,112.00315,1.42940,2018-07-12 00:00:00,2018-08-12 00:00:00,,,,None,,None,,SCBI-69,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot04-Sep2018_d49527,Reserve Forest,,Plot04-Sep2018,111.97739,1.39488,2018-07-23 00:00:00,2018-09-18 00:00:00,,,,None,,None,,CAM-05,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot25-Sep2018_d49548,Sanctuary Forest,,Plot25-Sep2018,112.00533,1.42268,2018-07-12 00:00:00,2018-09-24 00:00:00,,,,None,,None,,FONZ-11,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot24-Sep2018_d49547,Sanctuary Forest,,Plot24-Sep2018,112.00339,1.41835,2018-07-12 00:00:00,2018-09-24 00:00:00,,,,None,,None,,SCBI-88,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot15-Sep2018_d49538,Buffer Forest,,Plot15-Sep2018,112.00831,1.41190,2018-07-17 00:00:00,2018-09-21 00:00:00,,,,None,,None,,SCBI-51,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot40-Sep2018_d49563,Sanctuary Forest,,Plot40-Sep2018,112.01592,1.41917,2018-07-18 00:00:00,2018-09-22 00:00:00,,,,None,,None,,YAG-08,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,9
p197,Plot33-Sep2018_d49556,Sanctuary Forest,,Plot33-Sep2018,112.00983,1.41524,2018-07-13 00:00:00,2018-09-22 00:00:00,,,,None,,None,,SCBI-63,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot48-Nov2018_d49621,Reserve Forest,,Plot48-Nov2018,111.99307,1.38899,2018-09-16 00:00:00,2018-11-12 00:00:00,,,,None,,None,,SI-1003,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7.5
p197,Plot33-Nov2018_d49606,Sanctuary Forest,,Plot33-Nov2018,112.00983,1.41524,2018-09-22 00:00:00,2018-11-05 00:00:00,,,,None,,None,,SCBI-63,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot36-Nov2018_d49609,Sanctuary Forest,,Plot36-Nov2018,112.02224,1.41936,2018-09-21 00:00:00,2018-11-03 00:00:00,,,,None,,None,,FONZ-08,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot28-Nov2018_d49601,Sanctuary Forest,,Plot28-Nov2018,112.02124,1.41436,2018-09-21 00:00:00,2018-11-04 00:00:00,,,,None,,None,,NRC-110,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot35-Nov2018_d49608,Sanctuary Forest,,Plot35-Nov2018,112.01889,1.41632,2018-09-21 00:00:00,2018-11-04 00:00:00,,,,None,,None,,NRC-142,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,9.5
p197,Plot42-Nov2018_d49615,Sanctuary Forest,,Plot42-Nov2018,112.00824,1.43917,2018-09-24 00:00:00,2018-11-07 00:00:00,,,,None,,None,,FONZ-04,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot07-Nov2018_d49580,Reserve Forest,,Plot07-Nov2018,111.99400,1.40039,2018-09-19 00:00:00,2018-11-02 00:00:00,,,,None,,None,,SCBI-1015,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.7
p197,Plot23-Nov2018_d49596,Sanctuary Forest,,Plot23-Nov2018,112.00882,1.42287,2018-09-28 00:00:00,2018-11-06 00:00:00,,,,None,,None,,SI-1001,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.6
p197,Plot19-Sep2018_d49542,Buffer Forest,,Plot19-Sep2018,112.00227,1.40526,2018-07-11 00:00:00,2018-07-14 00:00:00,,,,None,,None,,YAG-08,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot31-Nov2018_d49604,Sanctuary Forest,,Plot31-Nov2018,112.01243,1.41957,2018-09-22 00:00:00,2018-11-06 00:00:00,,,,None,,None,,SI-11,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot09-Nov2018_d49582,Reserve Forest,,Plot09-Nov2018,112.00162,1.40046,2018-09-19 00:00:00,2018-11-02 00:00:00,,,,None,,None,,NRC-117,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot03-Nov2018_d49576,Reserve Forest,,Plot03-Nov2018,111.98013,1.39128,2018-09-18 00:00:00,2018-11-06 00:00:00,,,,None,,None,,NRC-98,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot18-Nov2018_d49591,Buffer Forest,,Plot18-Nov2018,112.00639,1.40089,2018-09-20 00:00:00,2018-10-19 00:00:00,,,,None,,None,,NRC-137,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot20-Sep2018v2_d49738,Buffer Forest,,Plot20-Sep2018v2,112.00363,1.41058,2018-07-11 00:00:00,2018-09-12 00:00:00,,,,None,,None,,SCBI-85,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.4
p197,Plot34-Nov2018_d49607,Sanctuary Forest,,Plot34-Nov2018,112.01388,1.41566,2018-09-22 00:00:00,2018-11-05 00:00:00,,,,None,,None,,SCBI-56,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot48-Sep2018_d49571,Reserve Forest,,Plot48-Sep2018,111.99307,1.38899,2018-07-21 00:00:00,2018-09-16 00:00:00,,,,None,,None,,SI-1003,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7.5
p197,Plot21-Nov2018_d49594,Sanctuary Forest,,Plot21-Nov2018,112.00695,1.41658,2018-09-23 00:00:00,2018-11-06 00:00:00,,,,None,,None,,SCBI-87,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot01-Nov2018_d49574,Reserve Forest,,Plot01-Nov2018,111.98443,1.38705,2018-09-15 00:00:00,2018-11-11 00:00:00,,,,None,,None,,0,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot16-Nov2018_d49589,Buffer Forest,,Plot16-Nov2018,112.01359,1.41116,2018-09-21 00:00:00,2018-11-03 00:00:00,,,,None,,None,,SI-1006,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot22-Nov2018_d49595,Sanctuary Forest,,Plot22-Nov2018,112.01033,1.41866,2018-09-22 00:00:00,2018-11-06 00:00:00,,,,None,,None,,SCBI-100,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,5.8
p197,Plot08-Nov2018_d49581,Reserve Forest,,Plot08-Nov2018,111.99784,1.39903,2018-09-19 00:00:00,2018-11-02 00:00:00,,,,None,,None,,NRC123,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,8.2
p197,Plot15-Nov2018_d49588,Buffer Forest,,Plot15-Nov2018,112.00831,1.41190,2018-09-21 00:00:00,2018-11-03 00:00:00,,,,None,,None,,SCBI-51,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot06-Nov2018_d49579,Reserve Forest,,Plot06-Nov2018,111.99057,1.39679,2018-09-24 00:00:00,2018-11-11 00:00:00,,,,None,,None,,SCBI-62,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot44-Nov2018_d49617,Sanctuary Forest,,Plot44-Nov2018,112.01313,1.44332,2018-09-24 00:00:00,2018-11-07 00:00:00,,,,None,,None,,SCBI-93,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,5
p197,Plot20-Nov2018_d49593,Buffer Forest,,Plot20-Nov2018,112.00363,1.41058,2018-09-20 00:00:00,2018-11-03 00:00:00,,,,None,,None,,CAM-08,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.4
p197,Plot45-Nov2018_d49618,Sanctuary Forest,,Plot45-Nov2018,112.01266,1.43755,2018-09-24 00:00:00,2018-11-07 00:00:00,,,,None,,None,,SCBI-91,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot47-Nov2018_d49620,Reserve Forest,,Plot47-Nov2018,111.99307,1.38718,2018-09-16 00:00:00,2018-11-05 00:00:00,,,,None,,None,,0,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
p197,Plot13-Nov2018_d49586,Reserve Forest,,Plot13-Nov2018,111.99262,1.40981,2018-09-17 00:00:00,2018-11-08 00:00:00,,,,None,,None,,SI-08,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot17-Nov2018_d49590,Buffer Forest,,Plot17-Nov2018,112.01824,1.41268,2018-07-14 00:00:00,2018-09-21 00:00:00,,,,None,,None,,SCBI-47,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot39-Nov2018_d49612,Sanctuary Forest,,Plot39-Nov2018,112.02428,1.42094,2018-09-21 00:00:00,2018-11-03 00:00:00,,,,None,,None,,NRC-114,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7.5
p197,Plot40-Nov2018_d49613,Sanctuary Forest,,Plot40-Nov2018,112.01592,1.41917,2018-09-22 00:00:00,2018-11-05 00:00:00,,,,None,,None,,YAG-08,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,9
p197,Plot11-Nov2018_d49584,Reserve Forest,,Plot11-Nov2018,111.98035,1.40998,2018-09-17 00:00:00,2018-11-11 00:00:00,,,,None,,None,,0,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7.5
p197,Plot13-Sep2018_d49536,Reserve Forest,,Plot13-Sep2018,111.99262,1.40981,2018-07-22 00:00:00,2018-07-28 00:00:00,,,,None,,None,,SI-08,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,8
p197,Plot19-Nov2018_d49592,Buffer Forest,,Plot19-Nov2018,112.00227,1.40526,2018-09-20 00:00:00,2018-11-02 00:00:00,,,,None,,None,,SCBI-85,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,7
p197,Plot12-Nov2018_d49585,Reserve Forest,,Plot12-Nov2018,111.99201,1.40484,2018-09-17 00:00:00,2018-11-11 00:00:00,,,,None,,None,,SI-07,1,Camera Functioning,Knee height,,Parallel,None,None,None,None,6.5
p197,Plot46-Nov2018_d49619,Buffer Forest,,Plot46-Nov2018,112.00732,1.40814,2018-09-23 00:00:00,2018-11-03 00:00:00,,,,None,,None,,0,0,Camera Functioning,Knee height,,Parallel,None,None,None,None,6
